year,bat,runs,balls,sr
2025,Phil Salt,92,76,121.05
2025,Rachin Ravindra,116,101,114.85
2025,Rohit Sharma,122,99,123.23
2025,Saiteja Mukkamalla,111,137,81.02
2025,Salman Agha,174,154,112.99
2025,Shreyas Iyer,181,147,123.13
2025,Shubman Gill,259,250,103.6
2025,Temba Bavuma,102,119,85.71
2025,Virat Kohli,57,63,90.48
2025,Wanindu Hasaranga,58,59,98.31
2025,Wiaan Mulder,66,66,100.0
2025,Will Young,129,147,87.76
2025,Zane Green,37,67,55.22
